Variable,Description,Long,Type,ESTMOE,Source,Table,Table2,Years,Release,Category,Topic,Universe,Notes,API
pFemaleSeparated_m19,"Females 15 years and over, separated","% Females 15 years and over, separated, 2019 (MOE)",Percent,MOE,ACS,B12001,,2019,5,Social,Marital Status,Females 15 years and over,,ACSAllGeo2019-Social
FemaleWidowed_e19,"Females 15 years and over, widowed","# Females 15 years and over, widowed, 2019",Count,Estimate,ACS,B12001,,2019,5,Social,Marital Status,Females 15 years and over,,ACSAllGeo2019-Social
FemaleWidowed_m19,"Females 15 years and over, widowed","# Females 15 years and over, widowed, 2019 (MOE)",Count,MOE,ACS,B12001,,2019,5,Social,Marital Status,Females 15 years and over,,ACSAllGeo2019-Social
pFemaleWidowed_e19,"Females 15 years and over, widowed","% Females 15 years and over, widowed, 2019",Percent,Estimate,ACS,B12001,,2019,5,Social,Marital Status,Females 15 years and over,,ACSAllGeo2019-Social
pFemaleWidowed_m19,"Females 15 years and over, widowed","% Females 15 years and over, widowed, 2019 (MOE)",Percent,MOE,ACS,B12001,,2019,5,Social,Marital Status,Females 15 years and over,,ACSAllGeo2019-Social
FemaleDivorced_e19,"Females 15 years and over, divorced","# Females 15 years and over, divorced, 2019",Count,Estimate,ACS,B12001,,2019,5,Social,Marital Status,Females 15 years and over,,ACSAllGeo2019-Social
FemaleDivorced_m19,"Females 15 years and over, divorced","# Females 15 years and over, divorced, 2019 (MOE)",Count,MOE,ACS,B12001,,2019,5,Social,Marital Status,Females 15 years and over,,ACSAllGeo2019-Social
pFemaleDivorced_e19,"Females 15 years and over, divorced","% Females 15 years and over, divorced, 2019",Percent,Estimate,ACS,B12001,,2019,5,Social,Marital Status,Females 15 years and over,,ACSAllGeo2019-Social
pFemaleDivorced_m19,"Females 15 years and over, divorced","% Females 15 years and over, divorced, 2019 (MOE)",Percent,MOE,ACS,B12001,,2019,5,Social,Marital Status,Females 15 years and over,,ACSAllGeo2019-Social
Pop15P_e19,Population 15 years and over,"# Population 15 years and over, 2019",Count,Estimate,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
Pop15P_m19,Population 15 years and over,"# Population 15 years and over, 2019 (MOE)",Count,MOE,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
NeverMarried_e19,"Population 15 years and over, never married","# Population 15 years and over, never married, 2019",Count,Estimate,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
NeverMarried_m19,"Population 15 years and over, never married","# Population 15 years and over, never married, 2019 (MOE)",Count,MOE,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
pNeverMarried_e19,"Population 15 years and over, never married","% Population 15 years and over, never married, 2019",Percent,Estimate,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
pNeverMarried_m19,"Population 15 years and over, never married","% Population 15 years and over, never married, 2019 (MOE)",Percent,MOE,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
Married_e19,"Population 15 years and over, married","# Population 15 years and over, married, 2019",Count,Estimate,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
Married_m19,"Population 15 years and over, married","# Population 15 years and over, married, 2019 (MOE)",Count,MOE,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
pMarried_e19,"Population 15 years and over, married","% Population 15 years and over, married, 2019",Percent,Estimate,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
pMarried_m19,"Population 15 years and over, married","% Population 15 years and over, married, 2019 (MOE)",Percent,MOE,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
Separated_e19,"Population 15 years and over, separated","# Population 15 years and over, separated, 2019",Count,Estimate,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
Separated_m19,"Population 15 years and over, separated","# Population 15 years and over, separated, 2019 (MOE)",Count,MOE,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
pSeparated_e19,"Population 15 years and over, separated","% Population 15 years and over, separated, 2019",Percent,Estimate,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
pSeparated_m19,"Population 15 years and over, separated","% Population 15 years and over, separated, 2019 (MOE)",Percent,MOE,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
Widowed_e19,"Population 15 years and over, widowed","# Population 15 years and over, widowed, 2019",Count,Estimate,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
Widowed_m19,"Population 15 years and over, widowed","# Population 15 years and over, widowed, 2019 (MOE)",Count,MOE,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
pWidowed_e19,"Population 15 years and over, widowed","% Population 15 years and over, widowed, 2019",Percent,Estimate,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
pWidowed_m19,"Population 15 years and over, widowed","% Population 15 years and over, widowed, 2019 (MOE)",Percent,MOE,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
Divorced_e19,"Population 15 years and over, divorced","# Population 15 years and over, divorced, 2019",Count,Estimate,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
Divorced_m19,"Population 15 years and over, divorced","# Population 15 years and over, divorced, 2019 (MOE)",Count,MOE,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
pDivorced_e19,"Population 15 years and over, divorced","% Population 15 years and over, divorced, 2019",Percent,Estimate,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
pDivorced_m19,"Population 15 years and over, divorced","% Population 15 years and over, divorced, 2019 (MOE)",Percent,MOE,ACS,B12001,,2019,5,Social,Marital Status,Population 15 years and over,,ACSAllGeo2019-Social
GrandWChild_e19,Grandparents living with grandchildren under age 18,"# Grandparents living with grandchildren under age 18, 2019",Count,Estimate,ACS,B10050,,2019,5,Social,Grandparents,Population 30 years and over,,ACSAllGeo2019-Social
GrandWChild_m19,Grandparents living with grandchildren under age 18,"# Grandparents living with grandchildren under age 18, 2019 (MOE)",Count,MOE,ACS,B10050,,2019,5,Social,Grandparents,Population 30 years and over,,ACSAllGeo2019-Social
GrandRespChild_e19,Grandparents responsible for grandchildren under age 18,"# Grandparents responsible for grandchildren under age 18, 2019",Count,Estimate,ACS,B10050,,2019,5,Social,Grandparents,Grandparents living with grandchildren under age 18,,ACSAllGeo2019-Social
GrandRespChild_m19,Grandparents responsible for grandchildren under age 18,"# Grandparents responsible for grandchildren under age 18, 2019 (MOE)",Count,MOE,ACS,B10050,,2019,5,Social,Grandparents,Grandparents living with grandchildren under age 18,,ACSAllGeo2019-Social
pGrandRespChild_e19,Grandparents responsible for grandchildren under age 18,"% Grandparents responsible for grandchildren under age 18, 2019",Percent,Estimate,ACS,B10050,,2019,5,Social,Grandparents,Grandparents living with grandchildren under age 18,,ACSAllGeo2019-Social
pGrandRespChild_m19,Grandparents responsible for grandchildren under age 18,"% Grandparents responsible for grandchildren under age 18, 2019 (MOE)",Percent,MOE,ACS,B10050,,2019,5,Social,Grandparents,Grandparents living with grandchildren under age 18,,ACSAllGeo2019-Social
PopU18_e19,Population under age 18,"# Population under age 18, 2019",Count,Estimate,ACS,B09001,,2019,5,Social,Grandparents,Population under age 18,,ACSAllGeo2019-Social
PopU18_m19,Population under age 18,"# Population under age 18, 2019 (MOE)",Count,MOE,ACS,B09001,,2019,5,Social,Grandparents,Population under age 18,,ACSAllGeo2019-Social
ChildrenByGrandHH_e19,Children raised by grandparent,"# Children raised by grandparent, 2019",Count,Estimate,ACS,B10002,,2019,5,Social,Grandparents,Population under age 18,,ACSAllGeo2019-Social
ChildrenByGrandHH_m19,Children raised by grandparent,"# Children raised by grandparent, 2019 (MOE)",Count,MOE,ACS,B10002,,2019,5,Social,Grandparents,Population under age 18,,ACSAllGeo2019-Social
pChildrenByGrandHH_e19,Children raised by grandparent,"% Children raised by grandparent, 2019",Percent,Estimate,ACS,B10002,B09001,2019,5,Social,Grandparents,Population under age 18,"Numerator is from B10002, Denominator from B09001",ACSAllGeo2019-Social
pChildrenByGrandHH_m19,Children raised by grandparent,"% Children raised by grandparent, 2019 (MOE)",Percent,MOE,ACS,B10002,B09001,2019,5,Social,Grandparents,Population under age 18,"Numerator is from B10002, Denominator from B09001",ACSAllGeo2019-Social
Pop3P_e19,Population ages 3 and over,"# Population ages 3 and over, 2019",Count,Estimate,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
Pop3P_m19,Population ages 3 and over,"# Population ages 3 and over, 2019 (MOE)",Count,MOE,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
InSchool_e19,Population 3 years and over enrolled in school,"# Population 3 years and over enrolled in school, 2019",Count,Estimate,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
InSchool_m19,Population 3 years and over enrolled in school,"# Population 3 years and over enrolled in school, 2019 (MOE)",Count,MOE,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
InPreSchool_e19,"Enrolled in nursery school, preschool","# Enrolled in nursery school, preschool, 2019",Count,Estimate,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
InPreSchool_m19,"Enrolled in nursery school, preschool","# Enrolled in nursery school, preschool, 2019 (MOE)",Count,MOE,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
pInPreSchool_e19,"Enrolled in nursery school, preschool","% Enrolled in nursery school, preschool, 2019",Percent,Estimate,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
pInPreSchool_m19,"Enrolled in nursery school, preschool","% Enrolled in nursery school, preschool, 2019 (MOE)",Percent,MOE,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
InKindergarten_e19,Enrolled in kindergarten,"# Enrolled in kindergarten, 2019",Count,Estimate,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
InKindergarten_m19,Enrolled in kindergarten,"# Enrolled in kindergarten, 2019 (MOE)",Count,MOE,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
pInKindergarten_e19,Enrolled in kindergarten,"% Enrolled in kindergarten, 2019",Percent,Estimate,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
pInKindergarten_m19,Enrolled in kindergarten,"% Enrolled in kindergarten, 2019 (MOE)",Percent,MOE,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
InElementary_e19,Enrolled in elementary school (grades 1-8),"# Enrolled in elementary school (grades 1-8), 2019",Count,Estimate,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
InElementary_m19,Enrolled in elementary school (grades 1-8),"# Enrolled in elementary school (grades 1-8), 2019 (MOE)",Count,MOE,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
pInElementary_e19,Enrolled in elementary school (grades 1-8),"% Enrolled in elementary school (grades 1-8), 2019",Percent,Estimate,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
pInElementary_m19,Enrolled in elementary school (grades 1-8),"% Enrolled in elementary school (grades 1-8), 2019 (MOE)",Percent,MOE,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
InHS_e19,Enrolled in high school (grades 9-12),"# Enrolled in high school (grades 9-12), 2019",Count,Estimate,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
InHS_m19,Enrolled in high school (grades 9-12),"# Enrolled in high school (grades 9-12), 2019 (MOE)",Count,MOE,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
pInHS_e19,Enrolled in high school (grades 9-12),"% Enrolled in high school (grades 9-12), 2019",Percent,Estimate,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
pInHS_m19,Enrolled in high school (grades 9-12),"% Enrolled in high school (grades 9-12), 2019 (MOE)",Percent,MOE,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
InCollegeGradSch_e19,Enrolled in college or graduate school,"# Enrolled in college or graduate school, 2019",Count,Estimate,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
InCollegeGradSch_m19,Enrolled in college or graduate school,"# Enrolled in college or graduate school, 2019 (MOE)",Count,MOE,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
pInCollegeGradSch_e19,Enrolled in college or graduate school,"% Enrolled in college or graduate school, 2019",Percent,Estimate,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
pInCollegeGradSch_m19,Enrolled in college or graduate school,"% Enrolled in college or graduate school, 2019 (MOE)",Percent,MOE,ACS,B14001,,2019,5,Social,School Enrollment,Population ages 3 and over,,ACSAllGeo2019-Social
Pop25P_e19,Population 25 years and over,"# Population 25 years and over, 2019",Count,Estimate,ACS,B15002,,2019,5,Social,Educational Attainment,Population 25 years and over,,ACSAllGeo2019-Social
Pop25P_m19,Population 25 years and over,"# Population 25 years and over, 2019 (MOE)",Count,MOE,ACS,B15002,,2019,5,Social,Educational Attainment,Population 25 years and over,,ACSAllGeo2019-Social
NoHS_e19,"Population 25 years and over, less than 9th grade education","# Population 25 years and over, less than 9th grade education, 2019",Count,Estimate,ACS,B15002,,2019,5,Social,Educational Attainment,Population 25 years and over,,ACSAllGeo2019-Social
